NOME,SIMBOLO_NOMEACAO,TITULO_PORTARIA,DATA_PORTARIA,LINK_PORTARIA
danilo jacome fernandes,102.3,"PORTARIA Nº 276, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=21
carlos alberto vieira filho,102.3,"PORTARIA Nº 277, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=21
marcelo romão manhães de azevedo,102.3,"PORTARIA Nº 282, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=21
gustavo zarif frayha,101.4,"PORTARIA Nº 302, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=21
rachel andrade costa,101.4,"PORTARIA Nº 303, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=21
mirian de fatima fiuza de oliveira freitas,101.4,"PORTARIA Nº 304, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=21
carlos eduardo higa matsumoto,101.4,"PORTARIA Nº 305, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=22
vania gomes da silva,101.4,"PORTARIA Nº 306, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=22
carlos andre marques,101.4,"PORTARIA Nº 307, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=22
samir armando granja nobre maia,101.4,"PORTARIA Nº 309, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=22
rafael flaus campolina,102.4,"PORTARIA Nº 310, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=22
aristides pavani filho,102.4,"PORTARIA Nº 311, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=22
moises junio de oliveira santos,102.2,"PORTARIA Nº 313, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=22
natalia freitas de souza milhomem,101.2,"PORTARIA Nº 315, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=22
eliana karla gomes de oliveira lima,101.2,"PORTARIA Nº 316, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=22
lucia de fatima silva,102.2,"PORTARIA Nº 317, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=22
rubens goncalves dos reis junior,101.2,"PORTARIA Nº 318, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=22
marilda jacinto bauer,102.3,"PORTARIA Nº 324, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=23
caroline heidrich seibert,102.3,"PORTARIA Nº 325, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=23
rafael jose da silva lins,102.3,"PORTARIA Nº 326, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=23
thiago marcantonio ferreira ,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=93
roberto fantinel,102.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=15
jorge dudar maidana,102.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=15
fábio luiz de souza santos,102.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=15
dênio aparecido ramos,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
fernando machado diniz,102.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
nivaldo martins ribeiro,102.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
benedito adalberto brunca,102.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
demétrio pires weber candiota da rosa,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
otávio josé guerci sidone,102.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
alessandro roosevelt silva ribeiro,102.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
dênisson almeida pereira,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
paulo alexandre de toledo alves,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
antonio carlos fontoura,102.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
celso amorim araujo,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
viviane de jesus forte,102.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
gustavo antonio raulino de oliveira,102.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
kleber pereira de araujo e silva,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
henrique eneas lyra camargo neves,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
mara helena sousa,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
ilca cordeiro pereira,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
fabiano rocha guimarães,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
alex pereira freitas,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
karen jorge saliba,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
danilo pereira da silva fonseca,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
silvana do socorro machado rodrigues,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
josué lopes urquiza,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
andré cavaignac ribeiro jorge,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
fabio costa de souza,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
andrei suarez dillon soares,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
valdemir de souza silva,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
filipi leite peixoto,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
luiza helena de sales costa krepel,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
reisla josyane de araújo costa de moura dias,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
karina gomes leal moura lima,102.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
pedro henrique de lima correa borges,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
sara conceição de arruda,102.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
isabel roxane cardoso aires,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
jackeline rios câmara,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
ramon augusto leal,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
marcelo prócopio drumond silva,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
david pinheiro montenegro,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
júlio romeu maciel dos santos,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
rodrigo pereira neves,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
ana clara da costa nogueira mattos,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
luiz andre de medeiros macedo,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
maria do carmo probem da cunha,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=63
maria angela inácio,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=15
maria clara das graças gontijo guimarães menna barreto,102.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=15
tiago corrêa oliveira,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=15
rodrigo josé frança taves,102.4,"PORTARIA Nº 918, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=14
djaci vieira de sousa,101.4,"PORTARIA Nº 4, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=34
michael wallace correia de araújo,101.3,"PORTARIA Nº 5, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=34
cristiane ribeiro ikawa,101.2,"PORTARIA Nº 6, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=35
eneas ribeiro,102.1,"PORTARIA Nº 7, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=35
juliano cardoso eleutério,101.4,"PORTARIA Nº 8, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=35
isabella de mendonça ribeiro pereira,101.3,"PORTARIA Nº 9, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=35
andre luiz alves silveira martins,102.3,"PORTARIA Nº 327, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=23
rafaela de souza pinto,102.1,"PORTARIA Nº 10, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=35
ubiratan nunes de lucena,102.1,"PORTARIA Nº 11, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=35
césar claudio moreira giraldes,102.3,"PORTARIA Nº 12, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=35
maria das graças venuto,102.3,"PORTARIA Nº 13, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=35
denise haddad rocha,102.2,"PORTARIA Nº 14, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=35
maria verbena soares marinho de senise,101.1,"PORTARIA Nº 16, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=35
maria manoela pereira da silva,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=15
manuelita falcão brito,102.3,"PORTARIA Nº 129, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=16
jair xavier castro,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=16
alessandra pedrosa gomides,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=16
sérgio ricardo da cruz duarte,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=16
ariana frances carvalho de souza,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=16
rayane fonseca de queiroz,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=16
caroline marinho boaventura santos,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=15
valéria moretti uchida,101.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=16
arthur alberto do carmo bezerra,101.2,RETIFICAÇÃO,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=90
avani dos santos costa,101.1,PORTARIAS  DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=48
frederico de sant'anna,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
lorena romã penna,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
isabela oliveira pereira,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
paula cristina silva costa,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
ajaciana moreira de souza,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
tinna guerra oliveira,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
daniel de brito tavares filho,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
carmem virginia baracuhy de menezes lyra,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
antonio mesquita gomes,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
hélio sergio dos santos de souza,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
sidney de almeida alves,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
carla jesus do nascimento,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
giseli campos de almeida boa sorte,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
cristiane andré crespo,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
kleiton paranhos barbosa,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
lorrany seabra pimentel de aguiar,102.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
edson douglas veras,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
rosiani portela,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
raquel de jesus dutra,102.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
naiara luana tentis mateus,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
ivoneide saraiva gomes,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
joelma hortilia gomes,102.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
ana caroline carneiro marques,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
larissa mendes da silva,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
marina campos pinheiro romão,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
humberto miranda cardoso,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
marçal marcellino da silva neto,102.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
gustavo andrade bruzzegues,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
fernando pedrosa lopes,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
paulo afonso viiera júnior,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
alessandra galiciani martinello de oliveira,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
ricardo stamford pêgas,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
márcia ferreira de freitas ramos,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
bruna regina aguiar da silva,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
ana patrícia sobreira,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
